43,62,13,Citizen630,-10.0,love, sadness, fear
976,24,26,Citizen430,-10.0,conflict, contentment, anger
616,104,93,No citizen detected.
865,85,17,Citizen543,-10.0,fear, kindness, envy
865,85,17,Citizen752,10.0,peace, stress, contentment
865,85,17,Citizen658,-30.0,shame, frustration, shame
865,85,17,Citizen156,10.0,hope, envy, love
865,85,17,Citizen724,-10.0,happiness, disgust, anger
865,85,17,Citizen146,-10.0,frustration, peace, conflict
865,85,17,Citizen324,-30.0,shame, disgust, shame
865,85,17,Citizen176,-10.0,peace, stress, sadness
865,85,17,Citizen970,-10.0,shame, kindness, guilt
865,85,17,Citizen295,-10.0,fear, gratitude, conflict
865,85,17,Citizen536,-10.0,guilt, stress, serenity
865,85,17,Citizen138,-30.0,fear, sadness, shame
865,85,17,Citizen378,-10.0,disgust, conflict, happiness
946,76,55,Citizen17,-30.0,disgust, stress, frustration
946,76,55,Citizen78,-10.0,sadness, conflict, contentment
946,76,55,Citizen453,10.0,happiness, shame, joy
946,76,55,Citizen835,-10.0,anger, shame, contentment
946,76,55,Citizen681,10.0,hope, shame, gratitude
946,76,55,Citizen644,10.0,hope, conflict, contentment
946,76,55,Citizen601,10.0,guilt, gratitude, gratitude
946,76,55,Citizen485,-10.0,gratitude, stress, envy
946,76,55,Citizen609,-10.0,guilt, love, conflict
946,76,55,Citizen445,10.0,love, kindness, shame
946,76,55,Citizen578,10.0,sadness, love, happiness
946,76,55,Citizen835,10.0,contentment, sadness, harmony
168,62,68,Citizen563,-10.0,anger, stress, harmony
168,62,68,Citizen671,-10.0,anger, shame, serenity
168,62,68,Citizen395,10.0,gratitude, anger, love
168,62,68,Citizen583,-10.0,anger, joy, stress
168,62,68,Citizen530,-10.0,conflict, joy, frustration
168,62,68,Citizen35,-10.0,sadness, contentment, conflict
168,62,68,Citizen672,10.0,guilt, joy, harmony
625,41,10,Citizen266,10.0,freedom, gratitude, sadness
625,41,10,Citizen102,10.0,freedom, gratitude, sadness
625,41,10,Citizen763,-10.0,freedom, gratitude, sadness
625,41,10,Citizen489,10.0,freedom, gratitude, sadness
625,41,10,Citizen675,30.0,freedom, gratitude, sadness
625,41,10,Citizen471,10.0,freedom, gratitude, sadness
625,41,10,Citizen65,10.0,freedom, gratitude, sadness
625,41,10,Citizen12,10.0,freedom, gratitude, sadness
625,41,10,Citizen322,30.0,freedom, gratitude, sadness
625,41,10,Citizen960,30.0,freedom, gratitude, sadness
625,41,10,Citizen431,30.0,freedom, gratitude, sadness
36,74,58,Citizen528,10.0,harmony, fear, peace
36,74,58,Citizen78,-10.0,sadness, conflict, contentment
36,74,58,Citizen453,10.0,happiness, shame, joy
36,74,58,Citizen837,-10.0,happiness, fear, disgust
36,74,58,Citizen681,10.0,hope, shame, gratitude
36,74,58,Citizen644,10.0,hope, conflict, contentment
36,74,58,Citizen601,10.0,guilt, gratitude, gratitude
36,74,58,Citizen485,-10.0,gratitude, stress, envy
36,74,58,Citizen445,10.0,love, kindness, shame
36,74,58,Citizen578,10.0,sadness, love, happiness
36,74,58,Citizen835,10.0,contentment, sadness, harmony
36,74,58,Citizen71,-10.0,fear, happiness, sadness
36,74,58,Citizen175,-10.0,fear, guilt, serenity
899,36,59,Citizen66,-10.0,conflict, envy, happiness
899,36,59,Citizen908,-10.0,envy, joy, anger
899,36,59,Citizen14,10.0,shame, harmony, contentment
899,36,59,Citizen455,30.0,happiness, happiness, kindness
899,36,59,Citizen761,10.0,serenity, hope, anger
899,36,59,Citizen875,10.0,gratitude, anger, harmony
899,36,59,Citizen19,-10.0,guilt, disgust, hope
899,36,59,Citizen60,30.0,serenity, peace, love
899,36,59,Citizen8,-10.0,harmony, disgust, shame
899,36,59,Citizen557,10.0,serenity, hope, frustration
899,36,59,Citizen375,30.0,hope, love, joy
976,27,25,Citizen364,30.0,joy, kindness, serenity
976,27,25,Citizen403,-10.0,shame, harmony, fear
976,27,25,Citizen492,10.0,guilt, happiness, love
976,27,25,Citizen804,30.0,joy, joy, joy
976,27,25,Citizen973,30.0,love, harmony, gratitude
976,27,25,Citizen968,-10.0,disgust, hope, fear
976,27,25,Citizen557,-10.0,joy, disgust, fear
976,27,25,Citizen694,10.0,love, fear, gratitude
976,27,25,Citizen838,-10.0,guilt, envy, love
976,27,25,Citizen224,-10.0,peace, shame, stress
976,27,25,Citizen53,-10.0,love, stress, shame
976,27,25,Citizen645,10.0,serenity, shame, peace
899,36,59,Citizen66,-10.0,conflict, envy, happiness
899,36,59,Citizen908,-10.0,envy, joy, anger
899,36,59,Citizen14,10.0,shame, harmony, contentment
899,36,59,Citizen455,30.0,happiness, happiness, kindness
899,36,59,Citizen761,10.0,serenity, hope, anger
899,36,59,Citizen875,10.0,gratitude, anger, harmony
899,36,59,Citizen19,-10.0,guilt, disgust, hope
899,36,59,Citizen60,30.0,serenity, peace, love
899,36,59,Citizen8,-10.0,harmony, disgust, shame
899,36,59,Citizen557,10.0,serenity, hope, frustration
899,36,59,Citizen375,30.0,hope, love, joy
946,76,59,Citizen17,-30.0,disgust, stress, frustration
946,76,59,Citizen528,10.0,harmony, fear, peace
946,76,59,Citizen78,-10.0,sadness, conflict, contentment
946,76,59,Citizen453,10.0,happiness, shame, joy
946,76,59,Citizen310,10.0,envy, hope, peace
946,76,59,Citizen837,-10.0,happiness, fear, disgust
946,76,59,Citizen681,10.0,hope, shame, gratitude
946,76,59,Citizen644,10.0,hope, conflict, contentment
946,76,59,Citizen601,10.0,guilt, gratitude, gratitude
946,76,59,Citizen485,-10.0,gratitude, stress, envy
946,76,59,Citizen445,10.0,love, kindness, shame
946,76,59,Citizen578,10.0,sadness, love, happiness
899,32,53,Citizen19,-10.0,guilt, disgust, hope
899,32,53,Citizen473,-10.0,frustration, serenity, envy
899,32,53,Citizen220,10.0,happiness, love, envy
899,32,53,Citizen505,10.0,kindness, frustration, love
899,32,53,Citizen375,30.0,hope, love, joy
899,32,53,Citizen8,10.0,love, hope, conflict
899,32,53,Citizen398,-10.0,harmony, disgust, stress
899,32,53,Citizen275,10.0,kindness, anger, harmony
899,32,53,Citizen697,-10.0,contentment, envy, guilt
262,3,25,Citizen748,-10.0,guilt, hope, disgust
262,3,25,Citizen182,10.0,hope, joy, disgust
262,3,25,Citizen716,10.0,kindness, happiness, stress
262,3,25,Citizen487,-10.0,peace, anger, anger
262,3,25,Citizen240,-30.0,conflict, frustration, disgust
262,3,25,Citizen506,-10.0,sadness, shame, happiness
262,3,25,Citizen759,30.0,peace, kindness, harmony
976,24,26,Citizen403,-10.0,shame, harmony, fear
976,24,26,Citizen492,10.0,guilt, happiness, love
976,24,26,Citizen804,30.0,joy, joy, joy
976,24,26,Citizen973,30.0,love, harmony, gratitude
976,24,26,Citizen557,-10.0,joy, disgust, fear
976,24,26,Citizen694,10.0,love, fear, gratitude
976,24,26,Citizen838,-10.0,guilt, envy, love
976,24,26,Citizen224,-10.0,peace, shame, stress
976,24,26,Citizen53,-10.0,love, stress, shame
976,24,26,Citizen645,10.0,serenity, shame, peace
976,24,26,Citizen632,-10.0,guilt, anger, peace
976,24,26,Citizen510,10.0,serenity, joy, fear
976,24,26,Citizen430,-10.0,conflict, contentment, anger
867,97,10,Citizen942,-10.0,anarchy, anarchy, serenity
867,97,10,Citizen945,10.0,anarchy, anarchy, serenity
867,97,10,Citizen473,10.0,anarchy, anarchy, serenity
867,97,10,Citizen599,-10.0,anarchy, anarchy, serenity
946,77,55,Citizen17,-30.0,disgust, stress, frustration
946,77,55,Citizen78,-10.0,sadness, conflict, contentment
946,77,55,Citizen453,10.0,happiness, shame, joy
946,77,55,Citizen835,-10.0,anger, shame, contentment
946,77,55,Citizen681,10.0,hope, shame, gratitude
946,77,55,Citizen644,10.0,hope, conflict, contentment
946,77,55,Citizen601,10.0,guilt, gratitude, gratitude
946,77,55,Citizen485,-10.0,gratitude, stress, envy
946,77,55,Citizen609,-10.0,guilt, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen380,-10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen409,30.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen803,30.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen322,10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen540,-10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen50,10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen969,30.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen18,-10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen210,-10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen631,30.0,contentment, love, conflict
946,75,54,Citizen453,10.0,happiness, shame, joy
946,75,54,Citizen835,-10.0,anger, shame, contentment
946,75,54,Citizen681,10.0,hope, shame, gratitude
946,75,54,Citizen644,10.0,hope, conflict, contentment
946,75,54,Citizen601,10.0,guilt, gratitude, gratitude
946,75,54,Citizen485,-10.0,gratitude, stress, envy
946,75,54,Citizen609,-10.0,guilt, love, conflict
946,75,54,Citizen707,-10.0,peace, guilt, envy
946,75,54,Citizen445,10.0,love, kindness, shame
946,75,54,Citizen578,10.0,sadness, love, happiness
946,75,54,Citizen835,10.0,contentment, sadness, harmony
946,75,54,Citizen71,-10.0,fear, happiness, sadness
946,75,54,Citizen681,-30.0,disgust, shame, disgust
Some(2023-06-29 12:21:04),984,85,58,Citizen315,-10.0,joy, fear, hope
Some(2023-06-29 12:21:04),984,85,58,Citizen866,30.0,joy, fear, hope
Some(2023-06-29 12:21:04),984,85,58,Citizen79,10.0,joy, fear, hope
Some(2023-06-29 12:21:04),984,85,58,Citizen709,10.0,joy, fear, hope
Some(2023-06-29 12:21:04),984,85,58,Citizen729,10.0,joy, fear, hope
Some(2023-06-29 12:21:04),984,85,58,Citizen505,10.0,joy, fear, hope
Some(2023-06-29 12:21:04),984,85,58,Citizen533,30.0,joy, fear, hope
Some(2023-06-29 12:21:04),984,85,58,Citizen59,-10.0,joy, fear, hope
Some(2023-06-29 12:21:04),984,85,58,Citizen941,30.0,joy, fear, hope
946,75,54,Citizen453,10.0,happiness, shame, joy
946,75,54,Citizen835,-10.0,anger, shame, contentment
946,75,54,Citizen681,10.0,hope, shame, gratitude
946,75,54,Citizen644,10.0,hope, conflict, contentment
946,75,54,Citizen601,10.0,guilt, gratitude, gratitude
946,75,54,Citizen485,-10.0,gratitude, stress, envy
946,75,54,Citizen609,-10.0,guilt, love, conflict
946,75,54,Citizen707,-10.0,peace, guilt, envy
946,75,54,Citizen445,10.0,love, kindness, shame
946,75,54,Citizen578,10.0,sadness, love, happiness
946,75,54,Citizen835,10.0,contentment, sadness, harmony
946,75,54,Citizen71,-10.0,fear, happiness, sadness
946,75,54,Citizen681,-30.0,disgust, shame, disgust
43,60,8,Citizen494,-10.0,kindness, shame, disgust
43,60,8,Citizen817,10.0,harmony, anger, kindness
43,60,8,Citizen760,-10.0,conflict, love, anger
43,60,8,Citizen777,-30.0,fear, stress, shame
43,60,8,Citizen858,-10.0,anger, peace, disgust
43,60,8,Citizen723,-10.0,serenity, stress, fear
43,60,8,Citizen325,10.0,gratitude, peace, anger
43,60,8,Citizen674,10.0,peace, serenity, anger
43,60,8,Citizen545,-10.0,harmony, fear, guilt
43,60,8,Citizen159,-10.0,hope, anger, frustration
43,60,8,Citizen866,10.0,joy, serenity, shame
43,60,8,Citizen872,-10.0,guilt, stress, happiness
43,60,8,Citizen466,10.0,guilt, serenity, love
43,60,8,Citizen303,10.0,guilt, peace, gratitude
Some(2023-06-29 12:26:29),872,88,17,Citizen43,30.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen361,-10.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen695,30.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen275,10.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen977,10.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen869,-10.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen942,10.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen512,10.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen518,-10.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen202,30.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen111,30.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen410,-10.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen504,-30.0,hope, love, joy
Some(2023-06-29 12:26:29),872,88,17,Citizen73,10.0,hope, love, joy
899,34,60,Citizen14,10.0,shame, harmony, contentment
899,34,60,Citizen455,30.0,happiness, happiness, kindness
899,34,60,Citizen761,10.0,serenity, hope, anger
899,34,60,Citizen875,10.0,gratitude, anger, harmony
899,34,60,Citizen19,-10.0,guilt, disgust, hope
899,34,60,Citizen60,30.0,serenity, peace, love
899,34,60,Citizen8,-10.0,harmony, disgust, shame
899,34,60,Citizen557,10.0,serenity, hope, frustration
899,34,60,Citizen375,30.0,hope, love, joy
899,34,60,Citizen8,10.0,love, hope, conflict
899,34,60,Citizen284,-10.0,fear, stress, serenity
899,34,60,Citizen882,10.0,frustration, hope, serenity
616,105,97,No citizen detected.
867,96,9,Citizen942,-10.0,contentment, stress, love
867,96,9,Citizen945,10.0,contentment, stress, love
867,96,9,Citizen473,10.0,contentment, stress, love
867,96,9,Citizen290,30.0,contentment, stress, love
867,96,9,Citizen599,-10.0,contentment, stress, love
867,96,9,Citizen809,30.0,contentment, stress, love
867,96,9,Citizen710,10.0,contentment, stress, love
867,96,9,Citizen908,10.0,contentment, stress, love
867,96,9,Citizen769,30.0,contentment, stress, love
282,40,9,Citizen888,30.0,hope, love, love
282,40,9,Citizen707,-10.0,kindness, sadness, envy
282,40,9,Citizen978,-30.0,shame, sadness, sadness
282,40,9,Citizen40,10.0,conflict, happiness, kindness
282,40,9,Citizen773,-10.0,shame, shame, peace
282,40,9,Citizen812,10.0,peace, sadness, serenity
282,40,9,Citizen859,10.0,fear, happiness, peace
282,40,9,Citizen243,10.0,peace, stress, gratitude
282,40,9,Citizen773,-10.0,joy, shame, guilt
282,40,9,Citizen514,10.0,joy, happiness, anger
282,40,9,Citizen838,-10.0,sadness, sadness, love
43,59,8,Citizen760,-10.0,conflict, love, anger
43,59,8,Citizen777,-30.0,fear, stress, shame
43,59,8,Citizen858,-10.0,anger, peace, disgust
43,59,8,Citizen723,-10.0,serenity, stress, fear
43,59,8,Citizen325,10.0,gratitude, peace, anger
43,59,8,Citizen674,10.0,peace, serenity, anger
43,59,8,Citizen545,-10.0,harmony, fear, guilt
43,59,8,Citizen159,-10.0,hope, anger, frustration
43,59,8,Citizen866,10.0,joy, serenity, shame
43,59,8,Citizen872,-10.0,guilt, stress, happiness
43,59,8,Citizen466,10.0,guilt, serenity, love
43,59,8,Citizen303,10.0,guilt, peace, gratitude
616,102,94,Citizen390,10.0,love, love, guilt
526,75,41,Citizen977,10.0,love, envy, hope
526,75,41,Citizen291,30.0,joy, serenity, peace
526,75,41,Citizen679,-10.0,fear, conflict, harmony
526,75,41,Citizen253,10.0,joy, guilt, love
526,75,41,Citizen188,10.0,love, hope, shame
526,75,41,Citizen583,30.0,gratitude, hope, gratitude
526,75,41,Citizen914,-30.0,stress, anger, fear
328,45,44,Citizen409,-10.0,stress, stress, happiness
328,45,44,Citizen769,10.0,contentment, conflict, happiness
328,45,44,Citizen418,10.0,love, contentment, disgust
328,45,44,Citizen297,-10.0,sadness, fear, happiness
328,45,44,Citizen860,30.0,hope, serenity, happiness
328,45,44,Citizen277,10.0,happiness, conflict, happiness
328,45,44,Citizen616,-10.0,frustration, shame, serenity
328,45,44,Citizen41,-30.0,disgust, sadness, conflict
328,45,44,Citizen597,-10.0,love, frustration, guilt
328,45,44,Citizen966,-10.0,disgust, stress, joy
328,45,44,Citizen271,-30.0,disgust, frustration, shame
98,76,62,Citizen663,10.0,disgust, hope, hope
98,76,62,Citizen826,-10.0,sadness, happiness, sadness
98,76,62,Citizen759,10.0,guilt, kindness, peace
98,76,62,Citizen471,30.0,peace, gratitude, contentment
98,76,62,Citizen689,10.0,gratitude, serenity, disgust
98,76,62,Citizen564,-10.0,conflict, guilt, joy
98,76,62,Citizen700,-10.0,fear, stress, serenity
98,76,62,Citizen136,10.0,conflict, harmony, joy
98,76,62,Citizen648,10.0,conflict, hope, hope
98,76,62,Citizen942,10.0,serenity, gratitude, stress
98,76,62,Citizen978,-10.0,shame, hope, disgust
98,76,62,Citizen477,10.0,fear, kindness, love
899,33,64,Citizen761,10.0,serenity, hope, anger
899,33,64,Citizen875,10.0,gratitude, anger, harmony
899,33,64,Citizen60,30.0,serenity, peace, love
899,33,64,Citizen8,-10.0,harmony, disgust, shame
899,33,64,Citizen21,-10.0,disgust, conflict, contentment
899,33,64,Citizen35,-30.0,stress, envy, stress
899,33,64,Citizen770,-30.0,disgust, envy, disgust
899,33,64,Citizen263,-30.0,fear, guilt, stress
899,33,64,Citizen557,10.0,serenity, hope, frustration
899,33,64,Citizen44,-10.0,conflict, hope, conflict
899,33,64,Citizen284,-10.0,fear, stress, serenity
899,33,64,Citizen882,10.0,frustration, hope, serenity
635,42,23,Citizen87,10.0,anger, anger, conflict
635,42,23,Citizen527,30.0,anger, anger, conflict
635,42,23,Citizen583,30.0,anger, anger, conflict
635,42,23,Citizen992,10.0,anger, anger, conflict
635,42,23,Citizen921,30.0,anger, anger, conflict
635,42,23,Citizen655,-10.0,anger, anger, conflict
635,42,23,Citizen461,10.0,anger, anger, conflict
635,42,23,Citizen994,30.0,anger, anger, conflict
635,42,23,Citizen950,10.0,anger, anger, conflict
635,42,23,Citizen831,10.0,anger, anger, conflict
946,79,58,Citizen871,10.0,serenity, shame, kindness
946,79,58,Citizen925,30.0,love, serenity, hope
946,79,58,Citizen17,-30.0,disgust, stress, frustration
946,79,58,Citizen528,10.0,harmony, fear, peace
946,79,58,Citizen78,-10.0,sadness, conflict, contentment
946,79,58,Citizen453,10.0,happiness, shame, joy
946,79,58,Citizen837,-10.0,happiness, fear, disgust
946,79,58,Citizen681,10.0,hope, shame, gratitude
946,79,58,Citizen644,10.0,hope, conflict, contentment
946,79,58,Citizen601,10.0,guilt, gratitude, gratitude
388,31,13,Citizen599,-10.0,kindness, hope, happiness
388,31,13,Citizen525,30.0,kindness, hope, happiness
388,31,13,Citizen286,10.0,kindness, hope, happiness
388,31,13,Citizen160,10.0,kindness, hope, happiness
388,31,13,Citizen716,-30.0,kindness, hope, happiness
388,31,13,Citizen1,30.0,kindness, hope, happiness
388,31,13,Citizen41,30.0,kindness, hope, happiness
526,71,38,Citizen608,-30.0,frustration, anger, anger
526,71,38,Citizen253,10.0,joy, guilt, love
526,71,38,Citizen188,10.0,love, hope, shame
526,71,38,Citizen583,30.0,gratitude, hope, gratitude
526,71,38,Citizen592,30.0,contentment, peace, love
526,71,38,Citizen542,30.0,hope, happiness, serenity
526,71,38,Citizen446,10.0,joy, happiness, disgust
526,71,38,Citizen743,30.0,peace, peace, love
526,75,39,Citizen977,10.0,love, envy, hope
526,75,39,Citizen291,30.0,joy, serenity, peace
526,75,39,Citizen679,-10.0,fear, conflict, harmony
526,75,39,Citizen608,-30.0,frustration, anger, anger
526,75,39,Citizen253,10.0,joy, guilt, love
526,75,39,Citizen188,10.0,love, hope, shame
526,75,39,Citizen583,30.0,gratitude, hope, gratitude
526,75,39,Citizen592,30.0,contentment, peace, love
526,75,39,Citizen914,-30.0,stress, anger, fear
Some(2023-06-28 23:33:56),597,8,64,Citizen380,-10.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen599,10.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen409,30.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen803,30.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen636,10.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen322,10.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen540,-10.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen843,10.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen10,10.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen969,30.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen18,-10.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen210,-10.0,hope, love, gratitude
Some(2023-06-28 23:33:56),597,8,64,Citizen648,30.0,hope, love, gratitude
